Anzahl_Slots,Max_Domains,Max_Events,Max_Days,Session_Timeout,Mean_Cosine_Prev_Pseudonym,Avg_Utility_ThirdParty,Total_Resets,Total_Segments,Total_Segments_Rotation,Rotation_Threshold,Session_Gap,End_Of_Stream,kNN_Accuracy_k1_Segments,kNN_Accuracy_k1_Rotation,kNN_Accuracy_k3_Segments,kNN_Accuracy_k3_Rotation,kNN_Accuracy_k5_Segments,kNN_Accuracy_k5_Rotation,kNN_Accuracy_k10_Segments,kNN_Accuracy_k10_Rotation,kNN_Accuracy_k20_Segments,kNN_Accuracy_k20_Rotation,Utility_Score,Privacy_Score_k1_Segments,Privacy_Score_k3_Segments,Privacy_Score_k5_Segments,Privacy_Score_k10_Segments,Privacy_Score_k20_Segments,Privacy_Score_k1_Rotation,Privacy_Score_k3_Rotation,Privacy_Score_k5_Rotation,Privacy_Score_k10_Rotation,Privacy_Score_k20_Rotation,Privacy_Score_Avg_Segments,Privacy_Score_Avg_Rotation,Pareto_Member,Chord_Distance,Plateau_Member
150,10,700,20,60,0.352403155225631,132.85607226610094,178870,947941,178870,0.188693178161932,0.706305561211088,0.1050012606269799,0.0172890506898636,0.042757309778051,0.0341360907482638,0.0799127858221054,0.0462275605760274,0.1076871470900654,0.0684715609937749,0.1569799295577794,0.1044020672172635,0.2459942975345223,0.5865209376481615,0.6119378325749563,0.6092655345669095,0.6062203447838743,0.6033427300777763,0.5981811347817001,0.36408777139005827,0.3515486160196201,0.340625819190903,0.32851505005775244,0.3107999349185484,0.6057895153570433,0.33911543831537644,False,-1.0,False
125,10,700,20,30,0.3505906426372565,118.13534284559168,178137,1066063,178137,0.1670980045269369,0.7482231350304813,0.0846788604425817,0.0181462071190914,0.0429332480057483,0.0357736831688183,0.0798430421529497,0.0485402832665611,0.1082481460898072,0.071143075034027,0.1576539405064641,0.1079851753601804,0.247298427614701,0.5230821729630676,0.5970424590422776,0.5929296626223419,0.5884143735077745,0.5889125180494195,0.5856399478801696,0.36395285091844276,0.35376661524722747,0.3397377012159515,0.3279858846521656,0.3095881592658664,0.5905877922203966,0.3390062422599308,False,-1.0,False
150,100,700,20,60,0.3528427960128373,132.87639745261637,178790,947796,178790,0.1886376393232298,0.7063323753212717,0.1050299853554984,0.0173033015543429,0.0428267800212539,0.0341603045381073,0.079998881369204,0.0462356878484399,0.1077353319536886,0.0684799260600382,0.1570445774372168,0.1044011580551089,0.246009284635606,0.5866779135713036,0.6112273261554446,0.6085644142513447,0.6057183271394869,0.6028587853131853,0.5977516010966243,0.3628961823820824,0.3505819541786154,0.3399629816010337,0.3278598377979312,0.31033231737405953,0.6052240907912171,0.3383266546667444,False,-1.0,False
150,50,700,20,60,0.3528427960128373,132.87639745261637,178790,947796,178790,0.1886376393232298,0.7063323753212717,0.1050299853554984,0.0173033015543429,0.0428267800212539,0.0341603045381073,0.079998881369204,0.0462356878484399,0.1077353319536886,0.0684799260600382,0.1570445774372168,0.1044011580551089,0.246009284635606,0.5866779135713036,0.6112273261554446,0.6085644142513447,0.6057183271394869,0.6028587853131853,0.5977516010966243,0.3628961823820824,0.3505819541786154,0.3399629816010337,0.3278598377979312,0.31033231737405953,0.6052240907912171,0.3383266546667444,False,-1.0,False
125,10,700,20,60,0.3521268389755683,133.85297184234776,178137,940881,178137,0.1893300002869651,0.7147248164220555,0.0959451832909794,0.0174496030847684,0.0430848167421703,0.0342540661358875,0.0800451338015123,0.0465521144544315,0.1084109421400382,0.0688631187153317,0.1578504184981222,0.1050791757937507,0.2475285875477862,0.5914873728237712,0.6090855554791084,0.6082322600166647,0.6037431953277471,0.6012382302869111,0.5957459723561589,0.3607845633527477,0.3510007676388617,0.33744816669427585,0.32579746768983076,0.3075455429780144,0.603609042693318,0.33651530167074606,False,-1.0,False
50,10,450,7,30,0.3662211623085374,113.09963009495038,295702,1113529,295702,0.2655539280970679,0.694937446622405,0.039508625280527,0.0213564262807704,0.0423500686501951,0.0416818960260576,0.0790052147094033,0.0561404328041748,0.1063334032235155,0.0821217947624175,0.1544561754739569,0.124320965147742,0.2391326402932682,0.4004745670061647,0.5191676444847801,0.5121485719295479,0.5086306856316161,0.5068714556002407,0.504921047116184,0.35491910523476383,0.3435578035243053,0.3334637161560834,0.32356868389565885,0.31295719348257367,0.5103478809524737,0.333693300458677,False,-1.0,False
50,50,450,7,30,0.366611595281106,113.1347837687065,295413,1113183,295413,0.2653768517844775,0.6951282942696754,0.0394948539458471,0.0213549793699688,0.0423745739016224,0.0416822750616924,0.0790960451977401,0.0561578823966948,0.1064001922731904,0.0821554048166384,0.1546208189890086,0.1243380468440499,0.2393936624319173,0.4008750818034944,0.5188111174371423,0.5117596919773593,0.5080981791175728,0.5062827576440977,0.5044680606242522,0.35426689115758386,0.34261028495997775,0.33276068689985483,0.32261850435343953,0.3119725358142548,0.5098839613600848,0.33284578063702214,False,-1.0,False
50,100,450,7,30,0.366611595281106,113.1347837687065,295413,1113183,295413,0.2653768517844775,0.6951282942696754,0.0394948539458471,0.0213549793699688,0.0423745739016224,0.0416822750616924,0.0790960451977401,0.0561578823966948,0.1064001922731904,0.0821554048166384,0.1546208189890086,0.1243380468440499,0.2393936624319173,0.4008750818034944,0.5188111174371423,0.5117596919773593,0.5080981791175728,0.5062827576440977,0.5044680606242522,0.35426689115758386,0.34261028495997775,0.33276068689985483,0.32261850435343953,0.3119725358142548,0.5098839613600848,0.33284578063702214,False,-1.0,False
100,10,700,20,30,0.3521040732047507,119.2090555164838,177195,1056461,177195,0.1677250745649863,0.7570918377488616,0.0751830876861521,0.0183395317006496,0.0435734642625356,0.036272990673579,0.0813510539236434,0.0490041752606106,0.1096024154180422,0.0717934689496346,0.1595586782922768,0.1088757654092295,0.2499336888738395,0.5285619122210065,0.5917889987724214,0.5859131418760676,0.5829934465227453,0.5834734866611545,0.5805877817019479,0.35547233473903816,0.3429310365838563,0.33179155178340675,0.3199526116517291,0.3020397306205848,0.5849513711068673,0.33043745307572303,False,-1.0,False
100,100,700,20,30,0.3526604003720761,119.21785753841174,176957,1056383,176957,0.1675121617822323,0.757241455040454,0.0752463831773135,0.0183370993285579,0.0436151155365427,0.0362557898035087,0.0813983058031047,0.0489935941793838,0.1096198511502794,0.0717826773054848,0.1596715586272371,0.1088487792779702,0.2501568177579864,0.5288040609048048,0.5912881977694466,0.5855553501777278,0.5825349445618551,0.5829908541180899,0.5801475478144292,0.3544694821119701,0.34209010167910997,0.3311603083693118,0.31901676877168855,0.30097872033724904,0.5845033788883097,0.32954307625386586,False,-1.0,False
100,50,700,20,30,0.3526604003720761,119.21785753841174,176957,1056383,176957,0.1675121617822323,0.757241455040454,0.0752463831773135,0.0183370993285579,0.0436151155365427,0.0362557898035087,0.0813983058031047,0.0489935941793838,0.1096198511502794,0.0717826773054848,0.1596715586272371,0.1088487792779702,0.2501568177579864,0.5288040609048048,0.5912881977694466,0.5855553501777278,0.5825349445618551,0.5829908541180899,0.5801475478144292,0.3544694821119701,0.34209010167910997,0.3311603083693118,0.31901676877168855,0.30097872033724904,0.5845033788883097,0.32954307625386586,False,-1.0,False
50,10,450,7,60,0.3701344186519448,128.27496371442103,295702,981795,295702,0.3011850742772167,0.6540051640108169,0.0448097617119663,0.0213211515642267,0.0425259213667814,0.041440422898874,0.0792689937842828,0.0558222439511303,0.1065667462512935,0.0821515693194607,0.1547740630770167,0.1247490565749469,0.2393930375851364,0.46651962567290056,0.5159984787680197,0.5109650786792399,0.5074705132236598,0.5028350741575599,0.499353677905695,0.3491436367937226,0.33806764049346,0.3284958581084442,0.31862119856726284,0.3085030071683367,0.5073245645468348,0.3285662682262453,False,-1.0,False
100,10,700,20,60,0.3538185405457558,135.44351882920785,177195,929832,177195,0.1905666830137057,0.7240114343236197,0.0854218826626745,0.0176988961446799,0.043658116764017,0.0348654380576276,0.0814921414261124,0.0471966978981149,0.1097547899207088,0.0697631400080874,0.1597505572956347,0.1062858666941985,0.2500917068766048,0.599216443369906,0.6025672404826599,0.5997999804987708,0.5966159274322727,0.5941083183938023,0.5892542337180868,0.3528589378947344,0.3403675557330766,0.3293760438642702,0.31760434391153997,0.29998728936127905,0.5964691401051185,0.32803883415298,False,-1.0,False
50,50,450,7,60,0.3704976131812983,128.3071125333529,295413,981549,295413,0.3009661259906535,0.6542424270209638,0.0447914469883826,0.0213163071838492,0.0425336731965079,0.0414446960875106,0.0793431568685196,0.0558403095515353,0.1066506890353505,0.0821670645072227,0.1549457877615406,0.124759945759203,0.239654314468219,0.4669070629446793,0.515734907680055,0.5105599432532926,0.5069596257866057,0.5023831705953217,0.49895228957805415,0.3487011605273536,0.33725023932548404,0.3277379046610717,0.3176735351096481,0.3075446014312964,0.5069179873786658,0.32778148821097075,False,-1.0,False
50,100,450,7,60,0.3704976131812983,128.3071125333529,295413,981549,295413,0.3009661259906535,0.6542424270209638,0.0447914469883826,0.0213163071838492,0.0425336731965079,0.0414446960875106,0.0793431568685196,0.0558403095515353,0.1066506890353505,0.0821670645072227,0.1549457877615406,0.124759945759203,0.239654314468219,0.4669070629446793,0.515734907680055,0.5105599432532926,0.5069596257866057,0.5023831705953217,0.49895228957805415,0.3487011605273536,0.33725023932548404,0.3277379046610717,0.3176735351096481,0.3075446014312964,0.5069179873786658,0.32778148821097075,False,-1.0,False
100,100,700,20,60,0.3544454602076553,135.46391493096638,176957,929692,176957,0.1903393812144237,0.7241602595268111,0.0855003592587652,0.0177037126274077,0.0437168351633447,0.0348717639820499,0.0815621874240634,0.0472124101315274,0.1098119882231276,0.0697887042160199,0.1598863000615968,0.1062954182675552,0.2503376526500788,0.5995090510223042,0.6018558154885354,0.5991122864569538,0.5958651331986413,0.5933354531469766,0.588598350903089,0.3516002068452532,0.3393158232678324,0.3284857225688664,0.3165204230973928,0.29880428001967513,0.5957534078388391,0.326945291159804,False,-1.0,False
100,50,700,20,60,0.3544454602076553,135.46391493096638,176957,929692,176957,0.1903393812144237,0.7241602595268111,0.0855003592587652,0.0177037126274077,0.0437168351633447,0.0348717639820499,0.0815621874240634,0.0472124101315274,0.1098119882231276,0.0697887042160199,0.1598863000615968,0.1062954182675552,0.2503376526500788,0.5995090510223042,0.6018558154885354,0.5991122864569538,0.5958651331986413,0.5933354531469766,0.588598350903089,0.3516002068452532,0.3393158232678324,0.3284857225688664,0.3165204230973928,0.29880428001967513,0.5957534078388391,0.326945291159804,False,-1.0,False
80,10,700,20,30,0.3522167301339328,120.54450747877256,176472,1044757,176472,0.1689120053754126,0.7646792507731462,0.066408743851441,0.0184253371836704,0.04380298290947,0.0366448848871077,0.0821716759599256,0.0493349171146974,0.1104027834443991,0.0724225824761164,0.1608923795276304,0.1098475530673639,0.2522439820481436,0.5349932073971811,0.5900081313833547,0.5816867380519953,0.5800806295601451,0.5795437801065015,0.5765911010347937,0.35285563685026144,0.3377350362160418,0.32786567416628765,0.31526080665707523,0.29661841025494134,0.581582076027358,0.3260671128289215,False,-1.0,False
80,100,700,20,30,0.3533459083199757,120.59587364695608,176055,1044312,176055,0.1685846758440006,0.764998391285363,0.0664169328706363,0.0185471391691371,0.0440146545113742,0.036697845088441,0.0822129448183806,0.049579053003317,0.1108290023004174,0.0726305931560683,0.1612337053761608,0.110154819632447,0.2527448808610945,0.5355739099520316,0.5865251752234857,0.5799881211837465,0.5768999216748054,0.5771686030717419,0.5742499432220856,0.34943222125971807,0.3363667569863994,0.3247215861179667,0.31297591352393767,0.29435451396689044,0.578966352875173,0.32357019837098244,False,-1.0,False
80,50,700,20,30,0.3533459083199757,120.59587364695608,176055,1044312,176055,0.1685846758440006,0.764998391285363,0.0664169328706363,0.0185471391691371,0.0440146545113742,0.036697845088441,0.0822129448183806,0.049579053003317,0.1108290023004174,0.0726305931560683,0.1612337053761608,0.110154819632447,0.2527448808610945,0.5355739099520316,0.5865251752234857,0.5799881211837465,0.5768999216748054,0.5771686030717419,0.5742499432220856,0.34943222125971807,0.3363667569863994,0.3247215861179667,0.31297591352393767,0.29435451396689044,0.578966352875173,0.32357019837098244,False,-1.0,False
80,10,700,20,60,0.3544506034396618,137.40462227827717,176472,916561,176472,0.1925371033679155,0.7317658071857738,0.0756970894463107,0.0178515123379676,0.0439729815494809,0.0353658949049763,0.082370007706605,0.0476847694807001,0.110589781948411,0.0705975925224835,0.161011378575638,0.1075814921210917,0.2523913142028197,0.6083706565514111,0.5989744034262292,0.5936391343634498,0.5918585608465439,0.5884204478652963,0.5834509314022065,0.34879873980876225,0.33430508025674627,0.32477337425761277,0.3126510966383228,0.2940787710031923,0.5912686955807451,0.32292141239292727,False,-1.0,False
65,10,700,20,30,0.3512848575067838,122.06701973198312,175675,1031726,175675,0.1702729212988719,0.7708781207413596,0.0588489579597683,0.0188557814768649,0.0447929415113135,0.0369720255184031,0.0826583179166073,0.0500404177078022,0.1116436601679237,0.0732500683320959,0.1626412409278497,0.1110343250048947,0.2542251316351216,0.5423019928678056,0.5825493679224487,0.5789847335801621,0.5750222666094571,0.575439110341442,0.5727639614535371,0.3429662225926454,0.3356377038183547,0.3228693065211839,0.31017222217529966,0.2929827958517286,0.5769518879814095,0.32092565019184244,False,-1.0,False
80,100,700,20,60,0.3556207894733969,137.4808204328789,176055,916053,176055,0.1921886615730749,0.7320951953653336,0.0757161430615914,0.017955292979773,0.0441736957200874,0.0354171647273683,0.0824174263724404,0.0479000669175255,0.1110334838544773,0.0707895722190746,0.1613245860668541,0.1078594797462592,0.2528755218539661,0.6090594311948841,0.5958017582053343,0.5919188191544905,0.5888817483871907,0.5861021744341612,0.5811864409218912,0.3454545444269533,0.3328582894326197,0.32150555070932624,0.31042237623880214,0.291812835983901,0.5887781882206136,0.32041071935832044,False,-1.0,False
80,50,700,20,60,0.3556207894733969,137.4808204328789,176055,916053,176055,0.1921886615730749,0.7320951953653336,0.0757161430615914,0.017955292979773,0.0441736957200874,0.0354171647273683,0.0824174263724404,0.0479000669175255,0.1110334838544773,0.0707895722190746,0.1613245860668541,0.1078594797462592,0.2528755218539661,0.6090594311948841,0.5958017582053343,0.5919188191544905,0.5888817483871907,0.5861021744341612,0.5811864409218912,0.3454545444269533,0.3328582894326197,0.32150555070932624,0.31042237623880214,0.291812835983901,0.5887781882206136,0.32041071935832044,False,-1.0,False
65,10,700,20,60,0.3539826329011662,139.66021704270992,175675,901758,175675,0.1948139079442599,0.7378553891398801,0.0673307029158599,0.01836191084526,0.0450263270243347,0.0358078331437037,0.0829429343959015,0.0485640271558444,0.112019353920592,0.0716755493158918,0.1631307812722356,0.1091068778985049,0.2546235947061335,0.6188699140521928,0.5895025701108008,0.5892096990669342,0.584871173805786,0.5823383508076321,0.5778127750356378,0.3377602457115389,0.33121600956828906,0.318420535302351,0.30583275673375765,0.28940884679174017,0.5847469137653583,0.3165276788215354,False,-1.0,False
50,10,700,20,30,0.3551226331831713,124.51280129713484,174769,1011460,174769,0.1727888398948055,0.776666403021375,0.0505447570838194,0.0191742629466316,0.0454714508865988,0.0377839954125719,0.0842025759717112,0.0510242619579617,0.1135556076878622,0.0748334091313546,0.1652238097145374,0.113108773456192,0.2570078217532858,0.5537223242824714,0.5725700881947279,0.566218141639998,0.5629065312030898,0.5620469787311801,0.5606880215544777,0.33177752396704124,0.3222873952023564,0.3099749072455265,0.29752070301178773,0.282805365681621,0.5648859522646947,0.30887317902166656,False,-1.0,False
35,10,450,7,30,0.3801950689530746,117.39161292186832,287556,1072817,287556,0.2680382581558644,0.6999749258261194,0.0319868160180161,0.0220755263945295,0.0437097469710247,0.0430008100169926,0.0815319450820014,0.0579539660538563,0.1097525351583691,0.0844076855605382,0.1591237880621513,0.1280861507601016,0.2466371767586139,0.4261306915916661,0.49140496650374654,0.48378518415203403,0.4794994735141233,0.4792279380229409,0.4760977936496101,0.32630703395268035,0.31413266452530336,0.3033985439663612,0.2937688343166867,0.2819394487421104,0.482003071168491,0.3039093051006284,False,-1.0,False
50,100,700,20,30,0.3571076720894029,124.68970372020496,173808,1010025,173808,0.17208286923591,0.777240167322591,0.0506769634414989,0.0192143758817851,0.0456710853355426,0.0378535184772654,0.0848292368590628,0.0511007153288285,0.11426976894044,0.074926858246083,0.1662063886587499,0.11322393010074,0.2583310319432937,0.5553152997801732,0.5698336287509833,0.5634929772233677,0.5603030529056451,0.5595239265407359,0.558271751282404,0.3276422584605482,0.3164484600293363,0.3046151069518133,0.2921900635247828,0.2778080846477935,0.5622850673406271,0.3037407947228548,False,-1.0,False
50,50,700,20,30,0.3571076720894029,124.68970372020496,173808,1010025,173808,0.17208286923591,0.777240167322591,0.0506769634414989,0.0192143758817851,0.0456710853355426,0.0378535184772654,0.0848292368590628,0.0511007153288285,0.11426976894044,0.074926858246083,0.1662063886587499,0.11322393010074,0.2583310319432937,0.5553152997801732,0.5698336287509833,0.5634929772233677,0.5603030529056451,0.5595239265407359,0.558271751282404,0.3276422584605482,0.3164484600293363,0.3046151069518133,0.2921900635247828,0.2778080846477935,0.5622850673406271,0.3037407947228548,False,-1.0,False
50,10,700,20,60,0.358919564770997,143.2122625632255,174769,879392,174769,0.1987384465630799,0.7431259324624286,0.0581356209744914,0.0187743349950875,0.045763264652198,0.0368163458389432,0.0845344426070985,0.0497741621483934,0.1138760306461672,0.0735974400494887,0.1656586694436656,0.1116601015246897,0.2575113435449078,0.6351048524906646,0.5766120869226987,0.5731851760225478,0.5697554824160758,0.5658082512368964,0.5627394821049405,0.3248506987530461,0.3164899385325033,0.3047066032538003,0.29228607090851244,0.27790695818851546,0.5696200957406318,0.3032480539272755,False,-1.0,False
35,100,450,7,30,0.3806780620288007,117.49872695432803,286872,1071839,286872,0.2676446742467852,0.7003113340716283,0.0320439916815865,0.0220210311436699,0.0438139658105357,0.043009257920266,0.0817124013497308,0.0579322081021496,0.1098294709835745,0.0845733361073818,0.1594753060598455,0.1280574787817946,0.2467685936584957,0.42718269512781476,0.4919896208093921,0.4832158160394786,0.47920790890482434,0.4777465590519708,0.47573655516396574,0.32469337370288553,0.31253858036849175,0.30255595350477577,0.29208560744827805,0.2811614975002629,0.48157929199392635,0.3026070025049388,False,-1.0,False
35,50,450,7,30,0.3806780620288007,117.49872695432803,286872,1071839,286872,0.2676446742467852,0.7003113340716283,0.0320439916815865,0.0220210311436699,0.0438139658105357,0.043009257920266,0.0817124013497308,0.0579322081021496,0.1098294709835745,0.0845733361073818,0.1594753060598455,0.1280574787817946,0.2467685936584957,0.42718269512781476,0.4919896208093921,0.4832158160394786,0.47920790890482434,0.4777465590519708,0.47573655516396574,0.32469337370288553,0.31253858036849175,0.30255595350477577,0.29208560744827805,0.2811614975002629,0.48157929199392635,0.3026070025049388,False,-1.0,False
50,100,700,20,60,0.3608112281002067,143.45058780245827,173808,877931,173808,0.1979745560869817,0.7437235955900863,0.0583018483229319,0.018790770573086,0.0458782104391052,0.0368764743470728,0.0850593758630212,0.0498558542755638,0.1144711405689036,0.073702830860284,0.1665631041148854,0.1118094702203248,0.2588028169014084,0.6369651482067327,0.5744284158510584,0.5706559733946991,0.5671996259854891,0.5633047141834522,0.560278416349226,0.32173199673087255,0.31137336180394287,0.300006250971775,0.28731583122747206,0.27307462683996203,0.567173429152785,0.2987004135148049,False,-1.0,False
50,50,700,20,60,0.3608112281002067,143.45058780245827,173808,877931,173808,0.1979745560869817,0.7437235955900863,0.0583018483229319,0.018790770573086,0.0458782104391052,0.0368764743470728,0.0850593758630212,0.0498558542755638,0.1144711405689036,0.073702830860284,0.1665631041148854,0.1118094702203248,0.2588028169014084,0.6369651482067327,0.5744284158510584,0.5706559733946991,0.5671996259854891,0.5633047141834522,0.560278416349226,0.32173199673087255,0.31137336180394287,0.300006250971775,0.28731583122747206,0.27307462683996203,0.567173429152785,0.2987004135148049,False,-1.0,False
35,10,450,7,60,0.3859899712374519,134.33598578343634,287556,937498,287556,0.3067270543510493,0.6566691342274864,0.0366038114214643,0.0222624474932213,0.0440783708216834,0.0431542253956808,0.082074448107499,0.0581793241158914,0.1103506795198152,0.0852428485180768,0.1598471254294815,0.1296856099959679,0.2472179332025762,0.4998748429741083,0.4820576796511296,0.4763778825335934,0.47188079721576126,0.4684489164214969,0.46399277653662574,0.3165730990844914,0.30506143586626294,0.2948379478358596,0.28557482130035805,0.27489495448767237,0.47255161047172145,0.2953884517149289,False,-1.0,False
35,100,450,7,60,0.3864891752713388,134.46277548702028,286872,936614,286872,0.3062862609356682,0.6570433497684212,0.0366703892959105,0.0222311432457768,0.0441799827100588,0.0431842786889796,0.0822317967595303,0.058171242368788,0.1104673861513148,0.0854140553098715,0.1602317409855266,0.1296403854736316,0.2474099947014696,0.5010124776328597,0.4821750392624909,0.4755534554642058,0.4714574048482498,0.46691783882037324,0.46368175089270236,0.3149719271019689,0.30359456621832326,0.2937898212375418,0.2837619433459597,0.2739616363484257,0.4719570978576044,0.29401597885044384,False,-1.0,False
35,50,450,7,60,0.3864891752713388,134.46277548702028,286872,936614,286872,0.3062862609356682,0.6570433497684212,0.0366703892959105,0.0222311432457768,0.0441799827100588,0.0431842786889796,0.0822317967595303,0.058171242368788,0.1104673861513148,0.0854140553098715,0.1602317409855266,0.1296403854736316,0.2474099947014696,0.5010124776328597,0.4821750392624909,0.4755534554642058,0.4714574048482498,0.46691783882037324,0.46368175089270236,0.3149719271019689,0.30359456621832326,0.2937898212375418,0.2837619433459597,0.2739616363484257,0.4719570978576044,0.29401597885044384,False,-1.0,False
35,10,700,20,30,0.3622081764215594,128.82738380805762,174259,977585,174259,0.1782545763284011,0.7813151797541902,0.0404302439174087,0.0198642573280072,0.0465858291393844,0.0391362387925346,0.0862509253467539,0.052570364725318,0.1156037851703498,0.0770592838474403,0.168249559563638,0.1163203199721763,0.2612375831377432,0.5729367603223658,0.5521608014639179,0.54427289046135,0.5428277686989658,0.541554719475367,0.5408654496105839,0.31263040261573133,0.3026135159487071,0.29323122254278045,0.28014705075621166,0.2661018133521893,0.544336325942037,0.290944801043124,False,-1.0,False
200,10,450,20,30,0.3941325915707431,108.61638253337024,266164,1159491,266164,0.2295524501699452,0.6776542465616379,0.0927933032684169,0.019941508817231,0.0435070107151981,0.0389722731784895,0.0811041312874769,0.0528568138950625,0.1099322222389203,0.0773718812823903,0.1597398596354127,0.1176524871689387,0.2493988668640387,0.40626144805088776,0.5192029378335041,0.514632879606893,0.5089467026702845,0.5082027936703937,0.5040843290250108,0.3147879924732394,0.30305126946574307,0.28880973006272526,0.27792048739668956,0.26185921669805257,0.5110139285612172,0.28928573921928996,False,-1.0,False
200,10,450,20,60,0.3950561092337643,121.37551320156822,266164,1037604,266164,0.2565179008562033,0.6397883971148917,0.103693702028905,0.0195161159748805,0.0435333102898964,0.0379643871843208,0.081164244601073,0.0515341112794476,0.1099735501420177,0.0759625059271167,0.1597962158669091,0.1160837853362169,0.2494364376850363,0.46179087195999324,0.5265716264912956,0.5248762880200739,0.5192418103350587,0.5158477544121094,0.5094468430118759,0.31359095212085975,0.301768853223448,0.28770282167012246,0.27681700024306555,0.2608629355075532,0.5191968644540828,0.2881485125530098,False,-1.0,False
150,10,450,20,30,0.392922521698501,109.3901861305024,265394,1151289,265394,0.2305190095623253,0.6886437723282338,0.0808372181094408,0.0201825953344468,0.044126845369526,0.0395443715696058,0.0824359254542303,0.0534305461096214,0.1111856334355712,0.078122000644495,0.1614090748095284,0.1187859868373623,0.2516937082224918,0.4102886296095841,0.5157033864503773,0.5094942587925365,0.5052786931414217,0.5048418391417169,0.5007443000008331,0.30921339474210546,0.29599103547957495,0.2840277200102182,0.2733795623755353,0.2577766684018912,0.5072124955053771,0.28407767620186497,False,-1.0,False
150,100,450,20,30,0.3933171893081073,109.39816800656703,265333,1151205,265333,0.2304828418917568,0.6886696982726795,0.0808474598355636,0.0201797247232247,0.044110608179156,0.0395411764194908,0.0824171889663177,0.0534274955372848,0.11117350649938,0.0781216203890705,0.1614047253828208,0.1187850990918211,0.2516422759325074,0.4103756127827697,0.5153703938749468,0.5091407587095855,0.5049156776809418,0.5044552894658182,0.5003589918218707,0.3090018014624424,0.2957182787041588,0.28369666409377076,0.2730056433453618,0.2575060302156744,0.5068482223106325,0.28378568356428163,False,-1.0,False
150,50,450,20,30,0.3933171893081073,109.39816800656703,265333,1151205,265333,0.2304828418917568,0.6886696982726795,0.0808474598355636,0.0201797247232247,0.044110608179156,0.0395411764194908,0.0824171889663177,0.0534274955372848,0.11117350649938,0.0781216203890705,0.1614047253828208,0.1187850990918211,0.2516422759325074,0.4103756127827697,0.5153703938749468,0.5091407587095855,0.5049156776809418,0.5044552894658182,0.5003589918218707,0.3090018014624424,0.2957182787041588,0.28369666409377076,0.2730056433453618,0.2575060302156744,0.5068482223106325,0.28378568356428163,False,-1.0,False
35,50,700,20,30,0.3648573266176378,129.08434164685914,172585,975639,172585,0.1768943225926803,0.7826409153385627,0.0404647620687569,0.019916178012564,0.0469276008923139,0.0393055218169835,0.0870643451053104,0.0527336443090118,0.1166150013037054,0.077238609772672,0.16957441260828,0.1165912801763767,0.2634585856244749,0.575488814461618,0.548540215164762,0.5397894408180794,0.5388344231080162,0.5378560614631026,0.537171865444515,0.30628906164280745,0.29496299037870266,0.2858012029442487,0.27298648199419767,0.2583865777292957,0.540438401199695,0.28368526293785046,False,-1.0,False
35,100,700,20,30,0.3648573266176378,129.08434164685914,172585,975639,172585,0.1768943225926803,0.7826409153385627,0.0404647620687569,0.019916178012564,0.0469276008923139,0.0393055218169835,0.0870643451053104,0.0527336443090118,0.1166150013037054,0.077238609772672,0.16957441260828,0.1165912801763767,0.2634585856244749,0.575488814461618,0.548540215164762,0.5397894408180794,0.5388344231080162,0.5378560614631026,0.537171865444515,0.30628906164280745,0.29496299037870266,0.2858012029442487,0.27298648199419767,0.2583865777292957,0.540438401199695,0.28368526293785046,False,-1.0,False
35,10,700,20,60,0.3675508465582764,149.56891420373435,174259,842018,174259,0.2069540081090903,0.7461063777733967,0.0469396141175129,0.0197002914427007,0.0469358827951497,0.0386013125610141,0.0868190452143074,0.0518349964015021,0.1161948593759863,0.0765470571888011,0.1690931314881871,0.1159571410587422,0.2621442794920205,0.663206643421525,0.5500877353009574,0.5449283963391924,0.543793283194353,0.5393999040597419,0.5370535942469863,0.30354477711443006,0.29382912695171176,0.2851499006128046,0.2719856482271914,0.258753705242893,0.5430525826282462,0.2826526316298062,False,-1.0,False
150,10,450,20,60,0.3942646187645463,122.5198222028518,265394,1027913,265394,0.2581872201246603,0.6512730162961262,0.0905397635792134,0.0198285263441555,0.0442097409888693,0.0386219456315855,0.0824698372985071,0.0522573408449936,0.1112082413317558,0.076933553715149,0.1614731305153846,0.117518700512592,0.2517954437553222,0.4674305420324265,0.5212716170719035,0.5183795431136333,0.5138949440425052,0.51073335061811,0.504489189821575,0.30698606683678126,0.2944585595825789,0.2825976211592796,0.27183721255310145,0.2562204838694833,0.5137537289335453,0.2824199888002449,False,-1.0,False
150,100,450,20,60,0.3946651629570608,122.5344846709931,265333,1027790,265333,0.2581587678416797,0.6512857684935639,0.0905554636647564,0.0198211696941982,0.0441897540072286,0.0386139191858259,0.0824398020600528,0.0522499732435614,0.1111998884420709,0.0769310851438523,0.1614687958150701,0.1175103863629729,0.251747803703271,0.46754660002575743,0.5210201376572181,0.518073716383617,0.513562709419889,0.510353686907347,0.5041277859612161,0.30680962067648176,0.2942500256788148,0.2822427865289778,0.27145745286741957,0.2559353389635512,0.5134276072658575,0.2821390449430491,False,-1.0,False
