Anzahl_Slots,Max_Domains,Max_Events,Mean_Cosine_Prev_Pseudonym,Avg_Utility_ThirdParty,Total_Resets,Total_Segments,kNN_Accuracy_k1,kNN_Accuracy_k3,kNN_Accuracy_k5,kNN_Accuracy_k10,kNN_Accuracy_k20
20,5,300,0.6708493739248577,26.968138434536947,6227001,6227001,0.04865231272646335,0.08413375877087542,0.10784790302747663,0.14991116911656188,0.21720134620180725
20,10,50,0.6933425150974598,29.318045047280037,5727893,5727893,0.04712116654413761,0.08192157220814006,0.10452639391133878,0.1453455921749935,0.21205458970689572
20,10,100,0.6936864283111078,29.331897048620934,5725188,5725188,0.04705924067471671,0.0818180992484439,0.10441578512356275,0.14523400803606798,0.21191897977848065
20,10,150,0.6937402555360038,29.334100236202126,5724758,5724758,0.04703674810358796,0.08179629601810243,0.1043895654628545,0.14519757865747338,0.211889830102862
20,10,200,0.6937599686176791,29.334966230763467,5724589,5724589,0.04715762127202494,0.08192256247566419,0.1045173723388701,0.14532851179359776,0.2120042154991389
20,10,300,0.6937974246146208,29.335729783175296,5724440,5724440,0.04715413210724542,0.08191403875313567,0.10450821390389278,0.14531919279440433,0.21199471039961987
20,15,50,0.6977214332105323,43.650906598376764,3847128,3847128,0.04875845045966758,0.08996139457798129,0.11885567623432337,0.17029352805521417,0.2408724118355303
20,15,100,0.698812523276584,43.7818951209427,3835618,3835618,0.04859347307265739,0.08975763488439151,0.118651544549014,0.17010974502674667,0.2405779199075612
20,15,150,0.6990468957094083,43.80887292682774,3833256,3833256,0.048515935277998655,0.08966972203265318,0.11856526149049268,0.17000534271647916,0.24042511118485174
20,15,200,0.6991270466482187,43.81848651568267,3832415,3832415,0.048500749527386776,0.08966095790774224,0.1185604899260649,0.16998863640811343,0.24038732757282288
20,15,300,0.6992288584037191,43.82841317097245,3831547,3831547,0.04848146192647513,0.08964942880773745,0.1185562907097316,0.16999765368922787,0.2403718393641002
20,20,50,0.699405490649397,59.790002328500925,2808674,2808674,0.05456667452328038,0.09799855732633976,0.13046725963924613,0.18176477583372083,0.2632968439911503
20,20,100,0.7020436348200787,60.17039017269587,2790918,2790918,0.05436132484007054,0.09772232648899036,0.13033238525818386,0.181528085024354,0.26305681499778927
20,20,150,0.702533793109464,60.2495307205807,2787252,2787252,0.054312993586514605,0.09762985191148844,0.13024333644751174,0.18139766336161925,0.26288545133342806
20,20,200,0.7028189942857976,60.28673337804053,2785532,2785532,0.05426719204805402,0.09760613053449035,0.13021031530063198,0.1813438151132351,0.26279540138113655
20,20,300,0.7028578485350212,60.31089643214232,2784416,2784416,0.05428678760644961,0.09760359084274764,0.13020935090158942,0.18132599439164263,0.26278185443554414
20,30,50,0.715795842572804,80.10986502589859,2096254,2096254,0.040678753624322245,0.07757170648213432,0.11219775847774173,0.16031024866261437,0.24659416273027981
20,30,100,0.7204203820421672,80.99431937388677,2073363,2073363,0.03998479764517839,0.076643597864918,0.11139679834163145,0.15941443924676962,0.24570854211250032
20,30,150,0.7215149970657446,81.17178550195038,2068830,2068830,0.0398534437338979,0.07648574314950962,0.11118699941512836,0.15911022171952263,0.24544210979152467
20,30,200,0.7220646554487679,81.25300590972739,2066762,2066762,0.03973316714745094,0.07631115725951997,0.11103697474600366,0.1589887950330033,0.24520820491183795
20,30,300,0.7222851729128804,81.32048568386095,2065047,2065047,0.0396857795488432,0.07625831276479421,0.1109558281240088,0.15885594855710305,0.24586559046840095
25,5,50,0.6567135770815021,26.944996982678603,6232349,6232349,0.04876155042023481,0.0842486516721063,0.10795592480459615,0.14996127463336859,0.21669807002143174
25,5,100,0.6569147168260208,26.95050613256942,6231075,6231075,0.04872530020903295,0.0841920535381134,0.10788764378538214,0.14989371817864494,0.21662859137468254
25,5,150,0.6569312488104179,26.9514577052427,6230855,6230855,0.04871530472142266,0.0841775326179152,0.107872996563072,0.14987718378938364,0.21661264786293374
25,5,200,0.6569395302473129,26.95163937675549,6230813,6230813,0.04871210225696069,0.08417184081756265,0.10786746448657664,0.1498711323867367,0.21660544137659082
25,5,300,0.6569348845149703,26.951894586112694,6230754,6230754,0.048713045002258155,0.08417231686566345,0.10786736244120695,0.14986966264436055,0.21660331959823803
25,10,50,0.680496610546412,29.281825492617408,5734978,5734978,0.047167922876077295,0.08187389733665935,0.1044366691554876,0.1451677757089914,0.21214989839542542
25,10,100,0.6808876054458322,29.296747223553428,5732057,5732057,0.04707978305170378,0.08175180393356173,0.10429257769069637,0.14501251470458162,0.21198690103744608
25,10,150,0.6809008450846514,29.299803941718853,5731459,5731459,0.04706777105096625,0.08171950632465486,0.10426001477110802,0.1449868174927187,0.21196295742497678
25,10,200,0.6809493141512291,29.300555440010942,5731312,5731312,0.04706007978626883,0.08171724031077003,0.10425623312777249,0.1449805908315583,0.21195879756677005
25,10,300,0.6809488042798197,29.301122923450077,5731201,5731201,0.04705924639530179,0.08171323951122984,0.1042512729879828,0.14497641942762085,0.21194981645208394
25,15,50,0.6856483095100246,43.534915427007675,3857378,3857378,0.04854929955010891,0.08963472078702166,0.11843070603917998,0.1697414668720566,0.2406790311968389
25,15,100,0.6869900917663746,43.673520260401716,3845136,3845136,0.04840452977475959,0.0894683569059716,0.11829074446261459,0.16962781030371876,0.24046483661436163
