Anzahl_Slots,Max_Domains,Max_Events,Mean_Cosine_Prev_Pseudonym,Avg_Utility_ThirdParty,Total_Resets,Total_Segments,kNN_Accuracy_k1,kNN_Accuracy_k3,kNN_Accuracy_k5,kNN_Accuracy_k10,kNN_Accuracy_k20
10,90,800,0.49920438039676446,268.5167163143361,625407,625407,0.01931062492105141,0.03894903638750446,0.05108993023742939,0.07402539466299546,0.10701990863549657
10,105,50,0.4764107842515851,247.0452701897573,679763,679763,0.02551036169959236,0.048171200845000386,0.06165384111815442,0.08698767070287733,0.12398438867664172
10,105,100,0.4928944942483791,263.88009038397473,636396,636396,0.021844889031357832,0.04321365941960666,0.055754593052124775,0.07965166342968844,0.11389920741173734
10,105,200,0.49848790901788836,267.4706244933129,627853,627853,0.019885227911628996,0.03998706703639228,0.05195642929156984,0.07555590241664849,0.10889650921473656
10,105,450,0.4992484696356402,268.7750021606707,624806,624806,0.01959808324503926,0.039402630576530956,0.05139195206192002,0.07445511086641293,0.10753898009942287
10,105,700,0.499379342858479,268.56652982371406,625291,625291,0.01937497900977305,0.03900903739219019,0.05110740439251484,0.07415427377013263,0.10710533175753369
10,105,800,0.49920438039676446,268.5167163143361,625407,625407,0.01931062492105141,0.03894903638750446,0.05108993023742939,0.07402539466299546,0.10701990863549657
10,125,50,0.4764107842515851,247.0452701897573,679763,679763,0.02551036169959236,0.048171200845000386,0.06165384111815442,0.08698767070287733,0.12398438867664172
10,125,100,0.4928944942483791,263.88009038397473,636396,636396,0.021844889031357832,0.04321365941960666,0.055754593052124775,0.07965166342968844,0.11389920741173734
10,125,200,0.49848790901788836,267.4706244933129,627853,627853,0.019885227911628996,0.03998706703639228,0.05195642929156984,0.07555590241664849,0.10889650921473656
10,125,450,0.4992484696356402,268.7750021606707,624806,624806,0.01959808324503926,0.039402630576530956,0.05139195206192002,0.07445511086641293,0.10753898009942287
10,125,700,0.499379342858479,268.56652982371406,625291,625291,0.01937497900977305,0.03900903739219019,0.05110740439251484,0.07415427377013263,0.10710533175753369
10,125,800,0.49920438039676446,268.5167163143361,625407,625407,0.01931062492105141,0.03894903638750446,0.05108993023742939,0.07402539466299546,0.10701990863549657
10,140,50,0.4764107842515851,247.0452701897573,679763,679763,0.02551036169959236,0.048171200845000386,0.06165384111815442,0.08698767070287733,0.12398438867664172
10,140,100,0.4928944942483791,263.88009038397473,636396,636396,0.021844889031357832,0.04321365941960666,0.055754593052124775,0.07965166342968844,0.11389920741173734
10,140,200,0.49848790901788836,267.4706244933129,627853,627853,0.019885227911628996,0.03998706703639228,0.05195642929156984,0.07555590241664849,0.10889650921473656
10,140,450,0.4992484696356402,268.7750021606707,624806,624806,0.01959808324503926,0.039402630576530956,0.05139195206192002,0.07445511086641293,0.10753898009942287
10,140,700,0.499379342858479,268.56652982371406,625291,625291,0.01937497900977305,0.03900903739219019,0.05110740439251484,0.07415427377013263,0.10710533175753369
10,140,800,0.49920438039676446,268.5167163143361,625407,625407,0.01931062492105141,0.03894903638750446,0.05108993023742939,0.07402539466299546,0.10701990863549657
10,200,50,0.4764107842515851,247.0452701897573,679763,679763,0.02551036169959236,0.048171200845000386,0.06165384111815442,0.08698767070287733,0.12398438867664172
10,200,100,0.4928944942483791,263.88009038397473,636396,636396,0.021844889031357832,0.04321365941960666,0.055754593052124775,0.07965166342968844,0.11389920741173734
